account_id,customer_id,account_type,balance
1051,2514,Savings,170187.55
1052,822,Current,458908.78
1053,4436,Savings,260486.72
1054,2004,Current,331818.83
1055,3899,Current,220547.42
1056,3559,Current,190238.44
1057,2616,Savings,241222.99
1058,2963,Current,152193.2
1059,2158,Savings,319684.87
1060,2507,Savings,492011.27
1061,3539,Current,328964.11
1062,835,Current,430051.88
1063,4618,Savings,475423.97
1064,22,Current,384073.19
1065,441,Current,203052.75
1066,1975,Current,432699.34
1067,2833,Savings,180611.06
1068,3800,Current,63369.69
1069,418,Savings,55785.13
1070,2729,Current,231709.49
1071,1874,Current,307666.22
1072,2154,Savings,331942.95
1073,2150,Current,67612.45
1074,2887,Current,234680.91
1075,4100,Current,201244.14
1076,851,Savings,171961.79
1077,3997,Current,48520.11
1078,4375,Current,437892.57
1079,3065,Current,107784.34
1080,2573,Savings,119655.85
1081,1185,Current,483402.36
1082,2864,Savings,417160.93
1083,4769,Current,243506.22
1084,4898,Current,416599.32
1085,2967,Savings,327156.93
1086,3297,Savings,78536.59
1087,4350,Current,314406.85
1088,964,Savings,205861.77
1089,1953,Savings,371090.1
1090,2474,Current,1938.6
1091,150,Current,51779.23
1092,3281,Current,317165.66
1093,787,Current,365037.12
1094,4037,Current,360461.77
1095,2012,Current,63118.29
1096,2862,Current,286380.91
1097,342,Savings,250157.55
1098,2322,Current,357228.45
1099,3297,Savings,62207.94
1100,209,Savings,304633.08
1101,3181,Savings,10628.2
1102,3770,Current,308271.57
1103,256,Savings,379231.27
1104,3591,Savings,470118.49
1105,3769,Current,287737.4
1106,4005,Current,350663.82
1107,1459,Current,157594.21
1108,802,Current,452028.83
1109,1279,Savings,374881.3
1110,2992,Savings,332626.65
1111,4796,Current,223139.64
1112,2048,Current,499108.97
1113,3510,Current,499928.73
1114,3015,Current,351912.25
1115,4869,Current,23692.25
1116,474,Current,64915.48
1117,4375,Savings,135775.22
1118,700,Savings,116011.48
1119,2830,Savings,376887.5
1120,60,Savings,136780.37
1121,387,Current,455477.01
1122,2539,Savings,246756.95
1123,2538,Savings,216674.42
1124,1844,Current,240412.25
1125,4652,Current,221373.09
1126,513,Current,260559.87
1127,184,Savings,352093.24
1128,91,Savings,457172.32
1129,1871,Current,387315.52
1130,3580,Current,280799.2
1131,1257,Current,412356.67
1132,4208,Savings,487180.4
1133,2808,Savings,474343.19
1134,3401,Savings,448566.45
1135,3858,Current,354063.45
1136,560,Savings,443291.63
1137,4286,Current,215152.95
1138,4779,Savings,45141.87
1139,1035,Savings,478500.12
1140,1362,Savings,132663.19
1141,1364,Current,433501.86
1142,3094,Savings,461713.18
1143,4798,Current,395069.33
1144,4478,Savings,421608.04
1145,2508,Current,488396.11
1146,2609,Current,481916.75
1147,2236,Current,457442.06
1148,1760,Savings,188017.56
1149,2598,Current,143918.69
1150,626,Savings,260865.18
1151,4361,Current,43578.71
1152,3130,Current,94602.54
1153,150,Current,73047.86
1154,1689,Savings,345318.35
1155,1773,Current,418913.17
1156,3514,Current,390381.16
1157,4400,Current,431115.72
1158,658,Current,191618.92
1159,1103,Savings,14922.74
1160,611,Current,331276.05
1161,1998,Savings,122224.1
1162,2187,Savings,449800.69
1163,912,Savings,222015.03
1164,4438,Savings,455797.72
1165,94,Savings,1808.1
1166,3946,Current,460147
1167,3840,Current,24058.73
1168,4695,Savings,495700.9
1169,3959,Current,55095.28
1170,4453,Savings,387964.33
1171,3091,Savings,370490.84
1172,3058,Savings,242108.24
1173,3955,Savings,318617.8
1174,1520,Savings,249994.84
1175,343,Current,273254.47
1176,4229,Current,280896.17
1177,2456,Savings,251000.93
1178,4705,Savings,23313.34
1179,1326,Current,422630.37
1180,2692,Current,129094.6
1181,3518,Current,149956.8
1182,4824,Savings,201237.74
1183,2646,Savings,305003.83
1184,168,Current,392529.09
1185,2050,Savings,482662.8
1186,3986,Savings,115504.56
1187,1071,Current,407361.01
1188,938,Current,341655.85
1189,1011,Savings,368959.08
1190,3062,Savings,94726.28
1191,4464,Savings,290209.01
1192,3806,Savings,231723.4
1193,1435,Savings,480402.03
1194,2021,Savings,299582.2
1195,3261,Savings,390698.47
1196,2793,Savings,201363.03
1197,29,Savings,87941.88
1198,3469,Savings,275651.07
1199,4179,Current,184052.36
1200,2264,Savings,71640.71
1201,4944,Savings,100294.4
1202,3016,Savings,378246.66
1203,2442,Savings,341539.04
1204,678,Savings,204718.56
1205,3676,Savings,442809.36
1206,2673,Savings,240528.97
1207,2770,Current,189313.51
1208,1784,Current,61936.75
1209,1335,Savings,152824.84
1210,725,Savings,455530.19
1211,2004,Savings,44303.5
1212,2707,Current,257100.38
1213,4776,Current,283564.42
1214,98,Savings,170098.51
1215,4939,Current,50883.16
1216,4039,Savings,428653.13
1217,220,Savings,17296.51
1218,3366,Current,453869.78
1219,4696,Current,37783.22
1220,2078,Current,3401.54
1221,764,Current,127431.64
1222,1900,Current,105208.11
1223,3672,Current,279749.17
1224,945,Current,382218.05
1225,3308,Current,232929.33
1226,3569,Savings,5685.58
1227,2293,Savings,155771.84
1228,4810,Current,338484.84
1229,1911,Savings,319887.32
1230,3871,Savings,23258.99
1231,1850,Savings,132834.13
1232,3443,Current,167332.17
1233,4095,Current,497277.89
1234,2788,Savings,389961.32
1235,2476,Current,448555.61
1236,354,Current,350753.85
1237,3595,Savings,422004.95
1238,4436,Savings,495422.76
1239,3171,Savings,428366.43
1240,2372,Savings,242340.73
1241,3728,Current,408996.6
1242,2449,Current,207364.72
1243,962,Savings,54643.78
1244,3966,Current,196710.15
1245,3683,Current,145675.07
1246,2877,Current,171368.83
1247,1228,Current,76698.64
1248,3174,Savings,148725.6
1249,2768,Current,471693.39
1250,203,Savings,290405.03
1251,4988,Current,478362.49
1252,3115,Current,371079.85
1253,94,Current,190099.09
1254,4835,Savings,461162.3
1255,3341,Savings,110023.45
1256,1084,Current,391112.09
1257,3903,Savings,312773.07
1258,3628,Current,445294.95
1259,3597,Current,234725.3
1260,1681,Current,73013.23
1261,1826,Current,234749.49
1262,1506,Current,35809.78
1263,700,Savings,473229.89
1264,1953,Current,62478.15
1265,4538,Current,87023.24
1266,267,Current,270279.96
1267,1376,Current,101656.4
1268,1900,Savings,342521.03
1269,1982,Savings,394108.97
1270,1767,Savings,126863.35
1271,3106,Savings,393961.55
1272,226,Current,283433.39
1273,2119,Savings,340345.42
1274,19,Current,306374.06
1275,1070,Savings,171170.74
1276,4405,Current,162236.23
1277,1152,Current,46081.64
1278,4144,Current,121977.61
1279,398,Savings,392949.47
1280,2171,Current,266000.19
1281,4553,Current,144346.94
1282,3923,Current,123459.06
1283,954,Savings,128706.61
1284,2967,Current,481579.69
1285,1173,Savings,162667.76
1286,3638,Current,380306.18
1287,2480,Savings,183216.6
1288,245,Current,279008.28
1289,3476,Current,272633.87
1290,225,Savings,21979.57
1291,4835,Savings,85223.12
1292,2041,Savings,458609.53
1293,281,Savings,311094.62
1294,2671,Current,482264.58
1295,1711,Savings,270432.85
1296,3867,Current,80580.3
1297,4255,Current,102288.36
1298,625,Current,400917.95
1299,2538,Current,398804.57
1300,1423,Savings,237470.84
1301,4731,Current,155545.05
1302,941,Current,5162.64
1303,1595,Savings,271409.09
1304,4150,Savings,236032.68
1305,159,Current,40211.86
1306,339,Savings,264008.45
1307,2558,Current,342702.6
1308,1230,Savings,74422.65
1309,1305,Savings,42052.26
1310,4007,Current,149481.17
1311,2225,Savings,199776.07
1312,4341,Current,310137.48
1313,559,Savings,434353.43
1314,2205,Current,208111.16
1315,3822,Current,325466.74
1316,147,Savings,178400.35
1317,3324,Current,127178.32
1318,1400,Savings,115676.09
1319,3263,Savings,241159.45
1320,2799,Current,367737.31
1321,1546,Savings,7685.02
1322,3052,Current,71737.61
1323,1949,Savings,199550.32
1324,86,Current,25438.21
1325,721,Current,168450.92
1326,4870,Savings,115330.88
1327,3288,Current,38663.17
1328,4355,Current,250583.64
1329,817,Current,4476.69
1330,2990,Savings,361461.07
1331,4633,Current,248679.37
1332,3960,Savings,14826.69
1333,1058,Current,37733.36
1334,1071,Savings,60459.87
1335,4607,Savings,275304.64
1336,2891,Savings,119899.19
1337,1224,Current,421046.81
1338,2201,Savings,377221.47
1339,4797,Current,253254.91
1340,4862,Savings,172491.83
1341,3048,Current,405466.49
1342,634,Current,421316.61
1343,4951,Current,42557.68
1344,4928,Savings,486824.18
1345,3823,Current,415414.48
1346,3765,Current,348299.59
1347,907,Current,457455.41
1348,2450,Current,413536.2
1349,4775,Current,80067.21
1350,1068,Current,301043.77
1351,4237,Savings,346857.21
1352,1457,Current,326914.51
1353,3849,Current,118581.58
1354,3558,Current,240528.21
1355,2113,Current,96443.41
1356,2505,Savings,315202.62
1357,2807,Current,311695.31
1358,3789,Current,83230.67
1359,3084,Current,238799.91
1360,2766,Current,376588.99
1361,2519,Savings,447269.24
1362,353,Savings,307078.29
1363,4681,Savings,381686.7
1364,1855,Current,464119.8
1365,154,Current,63555.17
1366,3858,Current,480543.37
1367,251,Savings,284244.45
1368,78,Savings,210056.15
1369,2903,Current,114799.21
1370,3402,Savings,144703.95
1371,1375,Current,191589.55
1372,1134,Savings,183617.71
1373,4866,Savings,461498.53
1374,1809,Current,391163.17
1375,1892,Savings,298120.95
1376,693,Current,461553.33
1377,481,Savings,339706.19
1378,1215,Current,121621.68
1379,932,Current,92988.99
1380,1494,Current,156058.82
1381,540,Current,246179.81
1382,2690,Current,286217.36
1383,105,Savings,317433.07
1384,4274,Current,63810.99
1385,1825,Savings,489466.82
1386,4322,Current,224739.18
1387,2509,Savings,79799.4
1388,4414,Savings,417197.99
1389,2647,Current,342511.55
1390,3943,Current,398827.93
1391,676,Current,125348.96
1392,4876,Savings,395032.32
1393,1362,Current,384804.86
1394,1340,Current,233021.68
1395,1936,Current,162899.17
1396,350,Savings,72481.52
1397,4611,Savings,287750.03
1398,456,Current,151006.39
1399,3714,Current,34709.29
1400,2554,Current,73678.84
1401,4123,Current,125460.35
1402,2662,Current,130644
1403,431,Current,88842.02
1404,2037,Savings,200875.62
1405,4037,Savings,362335.08
1406,502,Current,221994.44
1407,2980,Current,473098.56
1408,1841,Savings,153582.73
1409,1894,Current,294153.56
1410,2271,Current,426982.15
1411,4833,Savings,395801.07
1412,2841,Savings,257178.7
1413,4571,Savings,167852.57
1414,1624,Savings,413790.51
1415,4186,Savings,446076.4
1416,2018,Savings,467192.62
1417,1905,Current,170853.07
1418,1706,Savings,91213.47
1419,1885,Current,155802.85
1420,1465,Savings,147267.01
1421,3897,Current,11797.76
1422,4670,Current,96247.83
1423,3758,Savings,28427.4
1424,1886,Current,23366.37
1425,595,Current,25050.68
1426,2037,Savings,164000.13
1427,233,Current,354642.19
1428,2996,Current,162808.83
1429,4085,Savings,402181.94
1430,2186,Savings,137418.04
1431,1248,Current,473205.36
1432,3222,Current,36532
1433,4864,Savings,186296.54
1434,3050,Savings,66666.36
1435,1906,Savings,470748.77
1436,4235,Savings,293604.89
1437,2044,Current,451805.91
1438,2862,Savings,364883.77
1439,2541,Current,465868.7
1440,561,Current,55927.52
1441,4074,Current,179613.22
1442,994,Current,216689.11
1443,1890,Savings,479437.42
1444,1077,Current,205380.21
1445,143,Current,61041.98
1446,3363,Savings,422842.56
1447,610,Current,445996.88
1448,3544,Savings,158655.42
1449,76,Savings,229642.52
1450,600,Current,21726.24
1451,1261,Savings,157881.76
1452,4607,Current,250986.45
1453,2937,Current,298227.57
1454,3774,Savings,153729.9
1455,1768,Current,12965.36
1456,4139,Savings,372836.29
1457,4857,Savings,55542.84
1458,645,Current,382879.96
1459,3421,Savings,424939.98
1460,1774,Savings,243310.5
1461,4207,Savings,269435.55
1462,1697,Savings,141242.75
1463,3201,Savings,193550.99
1464,1992,Savings,204408.26
1465,4164,Current,354153.05
1466,2887,Savings,264193.67
1467,2894,Current,465550.88
1468,375,Current,314227.54
1469,4844,Current,167701.62
1470,3279,Savings,190716.57
1471,1443,Savings,7003.73
1472,1279,Current,79139.9
1473,15,Savings,336941.55
1474,2379,Current,78014.56
1475,1583,Current,106178.39
1476,3441,Current,9853.56
1477,4226,Savings,363848.72
1478,236,Savings,25808.72
1479,3280,Current,476197.69
1480,4264,Current,52516.87
1481,2092,Current,488494.3
1482,4978,Savings,206416.4
1483,651,Current,194376.58
1484,2159,Savings,471965.84
1485,3105,Current,225270.75
1486,561,Current,381667.88
1487,828,Savings,213068.3
1488,2903,Current,23671.47
1489,4978,Current,410692.38
1490,1698,Current,125222.96
1491,733,Savings,458136.41
1492,3596,Savings,294697.06
1493,1201,Savings,360159.82
1494,1104,Current,265098.73
1495,2836,Current,166306.97
1496,1753,Savings,385494.65
1497,3907,Current,397506.34
1498,151,Savings,50611.41
1499,4057,Current,55024.42
1500,1318,Current,54757.86
1501,2320,Current,336975.55
1502,104,Savings,72645.08
1503,472,Savings,477014.24
1504,2377,Current,161303.7
1505,474,Current,148597.91
1506,257,Savings,333238.18
1507,4802,Savings,284446.22
1508,4064,Current,315917.6
1509,1941,Current,68417.21
1510,3093,Savings,196472.16
1511,109,Savings,399368.66
1512,2311,Savings,263549.8
1513,487,Savings,15924.42
1514,652,Current,112477.41
1515,1290,Current,309612.2
1516,1852,Savings,246367.58
1517,2278,Savings,219403.77
1518,4655,Current,157731.86
1519,2224,Current,377542.82
1520,1251,Current,346900.33
1521,2943,Savings,261412.61
1522,3094,Savings,73490.79
1523,1272,Current,389216.56
1524,3312,Savings,3084.61
1525,1044,Savings,19640.14
1526,1839,Current,20437.53
1527,3132,Current,226352.35
1528,837,Savings,180353.44
1529,3023,Savings,413206.82
1530,838,Savings,386329.2
1531,4153,Savings,169070.31
1532,3382,Current,216246.87
1533,4443,Savings,425050.56
1534,1782,Savings,244410.52
1535,4533,Current,385890.73
1536,3981,Savings,292267.91
1537,3127,Savings,208725.81
1538,2674,Savings,237344.04
1539,2646,Current,152070.31
1540,1273,Savings,73229.06
1541,2127,Savings,126279.99
1542,4459,Current,96505.03
1543,578,Savings,434284.86
1544,1923,Current,39327.9
1545,3007,Savings,113955.52
1546,604,Savings,456786.5
1547,259,Savings,190749.26
1548,3119,Savings,460123.26
1549,996,Savings,335098.55
1550,3349,Savings,192234.15
1551,201,Current,227645.84
1552,758,Savings,415578.82
1553,4753,Savings,367085.21
1554,3100,Savings,444307.04
1555,3983,Current,280539.25
1556,1732,Current,32631.88
1557,371,Savings,131654.98
1558,2302,Savings,99804.07
1559,572,Savings,56321.3
1560,4607,Savings,156713.18
1561,2801,Savings,349006.38
1562,1897,Savings,158116.56
1563,949,Current,437063.27
1564,19,Current,156597.75
1565,316,Current,207621.18
1566,4691,Current,396400.07
1567,3166,Current,50943.66
1568,4124,Current,263756.97
1569,567,Savings,99768.33
1570,2152,Current,381700.8
1571,3193,Current,158036.54
1572,1026,Savings,229404.6
1573,3870,Current,395489.18
1574,3728,Current,14633.37
1575,1760,Current,133496.8
1576,4757,Current,2851.27
1577,1882,Savings,304620.84
1578,1874,Current,374149.19
1579,2367,Savings,93725.24
1580,3314,Current,36333.38
1581,3157,Savings,112849.54
1582,3495,Current,175945.86
1583,536,Savings,174493.79
1584,3249,Savings,44706.97
1585,297,Savings,14354.35
1586,4374,Current,322359.54
1587,2420,Current,393615.91
1588,1358,Current,113703.84
1589,307,Current,465579.46
1590,175,Savings,141168.51
1591,2381,Current,232475.69
1592,2461,Current,387673.8
1593,4784,Current,254874.02
1594,4234,Savings,234181.25
1595,2019,Current,404253.69
1596,208,Savings,460755.23
1597,3736,Current,2960.43
1598,589,Current,243657.01
1599,1818,Current,157286.12
1600,2540,Savings,404663.41
1601,303,Current,264374.77
1602,907,Savings,221732.52
1603,4701,Current,416241.54
1604,300,Current,308427.61
1605,1395,Savings,134756.71
1606,2407,Savings,472461.78
1607,2922,Current,424754.9
1608,3465,Current,140378.71
1609,1904,Savings,333126.08
1610,4252,Current,332132.36
1611,3336,Current,187638.78
1612,1326,Savings,284205.91
1613,893,Current,388301.31
1614,218,Savings,363719.47
1615,2951,Savings,453528.88
1616,454,Current,308977.22
1617,4798,Savings,192978.68
1618,3312,Current,108006.73
1619,3162,Savings,478665.19
1620,3913,Current,118443.66
1621,3723,Savings,480802.99
